217, -25.0, 1417.5
218, -82.0, 1296.0
219, -7.0, 13.5
220, -25.0, 1417.5
221, -46.0, 1944.0
222, -62.5, 2115.0
223, -8.5, 9.0
224, -46.0, 1944.0
225, -25.0, 1417.5
226, -64.0, 1944.0
227, -25.0, 1417.5
228, -62.5, 2115.0
229, -46.0, 1944.0
230, -62.5, 2115.0
231, -25.0, 1417.5
232, -64.0, 1944.0
233, -44.5, 2061.0
234, -4.0, 9.0
235, -28.0, 1296.0
236, -28.0, 1296.0
237, -28.0, 1296.0
238, -46.0, 1944.0
239, -28.5, 1309.0
240, -44.5, 2061.0
241, -26.5, 1359.0
242, -64.0, 1944.0
243, -62.5, 2115.0
244, -26.5, 1359.0
245, -41.5, 2281.5
246, -44.5, 2061.0
247, -62.5, 2115.0
248, -46.0, 1944.0
249, -100.0, 0.0
250, -26.5, 1359.0
251, -62.5, 2115.0
252, -44.5, 2061.0
253, -66.0, 1744.0
254, -25.0, 1417.5
255, -62.5, 2115.0
256, -25.0, 1417.5
257, -62.5, 2115.0
258, -28.0, 1296.0
259, -26.5, 1359.0
260, -25.0, 1417.5
261, -43.0, 2173.5
262, -44.5, 2061.0
263, -46.0, 1944.0
264, -46.0, 1944.0
265, -46.0, 1944.0
266, -25.0, 1417.5
267, -61.0, 2281.5
268, -30.0, 1240.0
269, -7.0, 13.5
270, -46.0, 1944.0
271, -7.0, 13.5
272, -46.0, 1944.0
273, -25.0, 1417.5
274, -62.5, 2115.0
275, -23.5, 1471.5
276, -44.5, 2061.0
277, -25.0, 1417.5
278, -46.0, 1944.0
279, -26.5, 1359.0
280, -62.5, 2115.0
281, -62.5, 2115.0
282, -28.0, 1296.0
283, -25.0, 1417.5
284, -44.5, 2061.0
285, -26.5, 1359.0
286, -28.0, 1296.0
287, -46.0, 1944.0
288, -44.5, 2061.0
289, -62.5, 2115.0
290, -43.0, 2173.5
291, -46.0, 1944.0
292, -62.5, 2115.0
293, -28.0, 1296.0
294, -62.5, 2115.0
295, -7.5, 47.5
296, -43.0, 2173.5
297, -43.0, 2173.5
298, -46.0, 1944.0
299, -66.0, 1744.0
300, -25.0, 1417.5
301, -12.0, 16.0
302, -64.0, 1944.0
303, -44.5, 2061.0
304, -66.0, 1744.0
305, -44.5, 2061.0
306, -44.5, 2061.0
307, -28.0, 1296.0
308, -44.5, 2061.0
309, -46.5, 1909.0
310, -44.5, 2061.0
311, -46.0, 1944.0
312, -44.5, 2061.0
313, -64.0, 1944.0
314, -62.5, 2115.0
315, -28.0, 1296.0
316, -28.0, 1296.0
317, -44.5, 2061.0
318, -44.5, 2061.0
319, -46.0, 1944.0
320, -62.5, 2115.0
321, -28.0, 1296.0
322, -25.0, 1417.5
323, -80.5, 1521.0
324, -64.0, 1944.0
325, -26.5, 1359.0
326, -44.5, 2061.0
327, -82.0, 1296.0
328, -43.0, 2173.5
329, -27.0, 1343.5
330, -82.0, 1296.0
331, -46.0, 1944.0
332, -46.0, 1944.0
333, -45.0, 2027.5
334, -8.5, 9.0
335, -44.5, 2061.0
336, -62.5, 2115.0
337, -28.0, 1296.0
338, -82.0, 1296.0
339, -28.0, 1296.0
340, -46.5, 1939.0
341, -7.0, 13.5
342, -46.5, 1909.0
343, -7.0, 13.5
344, -44.5, 2061.0
345, -26.5, 1359.0
346, -25.0, 1417.5
347, -28.5, 1279.0
348, -44.5, 2061.0
349, -26.5, 1359.0
350, -28.0, 1296.0
351, -8.5, 9.0
352, -46.0, 1944.0
353, -28.5, 1309.0
354, -82.0, 1296.0
355, -64.0, 1944.0
356, -46.0, 1944.0
357, -64.0, 1944.0
358, -61.0, 2281.5
359, -62.5, 2115.0
360, -8.5, 9.0
361, -25.0, 1417.5
362, -46.0, 1944.0
363, -44.5, 2061.0
364, -30.0, 1240.0
365, -10.0, 0.0
366, -46.0, 1944.0
367, -8.5, 9.0
368, -26.5, 1359.0
369, -26.5, 1359.0
370, -28.0, 1296.0
371, -28.0, 1296.0
372, -30.0, 1240.0
373, -28.0, 1296.0
374, -25.0, 1417.5
375, -43.0, 2173.5
376, -64.0, 1944.0
377, -7.0, 13.5
378, -44.5, 2061.0
379, -44.5, 2061.0
380, -28.0, 1296.0
381, -25.0, 1417.5
382, -46.0, 1944.0
383, -28.0, 1296.0
384, -44.5, 2061.0
385, -64.0, 1944.0
386, -43.0, 2173.5
387, -10.0, 0.0
388, -46.0, 1944.0
389, -62.5, 2115.0
390, -28.5, 1309.0
391, -46.0, 1944.0
392, -43.0, 2173.5
393, -64.0, 1944.0
394, -64.0, 1944.0
395, -7.0, 13.5
396, -26.5, 1359.0
397, -44.5, 2061.0
398, -43.0, 2173.5
399, -64.0, 1944.0
400, -26.5, 1359.0
401, -82.0, 1296.0
402, -62.5, 2115.0
403, -44.5, 2061.0
404, -28.5, 1309.0
405, -64.0, 1944.0
406, -44.5, 2061.0
407, -26.5, 1359.0
408, -46.0, 1944.0
409, -44.5, 2061.0
410, -46.5, 1939.0
411, -64.0, 1944.0
412, -64.0, 1944.0
413, -64.0, 1944.0
414, -26.5, 1359.0
415, -44.5, 2061.0
416, -64.0, 1944.0
417, -64.0, 1944.0
418, -28.0, 1296.0
419, -48.0, 1816.0
420, -28.0, 1296.0
421, -26.5, 1359.0
422, -80.5, 1521.0
423, -64.0, 1944.0
424, -26.5, 1359.0
425, -26.5, 1359.0
426, -28.0, 1296.0
427, -26.5, 1359.0
428, -8.5, 9.0
429, -43.0, 2173.5
430, -44.5, 2061.0
431, -62.5, 2115.0
432, -46.0, 1944.0
433, -44.5, 2061.0
434, -28.0, 1296.0
435, -25.0, 1417.5
436, -62.5, 2115.0
437, -23.5, 1471.5
438, -82.0, 1296.0
439, -28.0, 1296.0
440, -44.5, 2061.0
441, -62.5, 2115.0
442, -28.0, 1296.0
443, -48.0, 1816.0
444, -43.0, 2173.5
445, -61.0, 2281.5
446, -25.0, 1417.5
447, -25.0, 1417.5
448, -25.0, 1417.5
449, -80.5, 1521.0
450, -62.5, 2115.0
451, -64.0, 1944.0
452, -64.0, 1944.0
453, -26.5, 1359.0
454, -46.0, 1944.0
455, -64.0, 1944.0
456, -44.5, 2061.0
457, -82.0, 1296.0
458, -61.0, 2281.5
459, -7.0, 13.5
460, -23.5, 1471.5
461, -64.0, 1944.0
462, -44.5, 2061.0
463, -28.0, 1296.0
464, -80.5, 1521.0
465, -25.0, 1417.5
466, -62.5, 2115.0
467, -43.0, 2173.5
468, -44.5, 2061.0
469, -46.0, 1944.0
470, -44.5, 2061.0
471, -26.5, 1359.0
472, -8.5, 9.0
473, -82.0, 1296.0
474, -41.5, 2281.5
475, -44.5, 2061.0
476, -61.0, 2281.5
477, -84.0, 1024.0
478, -44.5, 2061.0
479, -41.5, 2281.5
480, -25.0, 1417.5
481, -28.0, 1296.0
482, -8.5, 9.0
483, -26.5, 1359.0
484, -7.0, 13.5
485, -82.0, 1296.0
486, -46.0, 1944.0
487, -44.5, 2061.0
488, -62.5, 2115.0
489, -7.5, 17.5
490, -7.0, 13.5
491, -25.0, 1417.5
492, -44.5, 2061.0
493, -28.0, 1296.0
494, -44.5, 2061.0
495, -44.5, 2061.0
496, -28.5, 1279.0
497, -44.5, 2061.0
498, -26.5, 1359.0
499, -46.0, 1944.0
500, -25.0, 1417.5
501, -62.5, 2115.0
502, -62.5, 2115.0
503, -23.5, 1471.5
504, -8.5, 9.0
505, -25.0, 1417.5
506, -25.0, 1417.5
507, -64.0, 1944.0
508, -64.0, 1944.0
509, -80.5, 1521.0
510, -64.0, 1944.0
511, -46.0, 1944.0
512, -64.0, 1944.0
513, -62.5, 2115.0
514, -62.5, 2115.0
515, -25.0, 1417.5
516, -64.0, 1944.0
517, -28.0, 1296.0
518, -25.0, 1417.5
519, -7.0, 13.5
520, -26.5, 1359.0
521, -64.0, 1944.0
522, -26.5, 1359.0
523, -26.5, 1359.0
524, -62.5, 2115.0
525, -64.0, 1944.0
526, -10.0, 0.0
527, -82.0, 1296.0
528, -44.5, 2061.0
529, -44.5, 2061.0
530, -62.5, 2115.0
531, -44.5, 2061.0
532, -46.0, 1944.0
533, -25.0, 1417.5
534, -44.5, 2061.0
535, -44.5, 2061.0
536, -62.5, 2115.0
537, -14.0, 24.0
538, -28.0, 1296.0
539, -26.5, 1359.0
540, -61.0, 2281.5
541, -44.5, 2061.0
542, -25.0, 1417.5
543, -44.5, 2061.0
544, -44.5, 2061.0
545, -46.0, 1944.0
546, -28.0, 1296.0
547, -62.5, 2115.0
548, -80.5, 1521.0
549, -28.0, 1296.0
550, -46.0, 1944.0
551, -62.5, 2115.0
552, -44.5, 2061.0
553, -25.0, 1417.5
554, -26.5, 1359.0
555, -46.0, 1944.0
556, -25.0, 1417.5
557, -44.5, 2061.0
558, -46.5, 1939.0
559, -100.0, 0.0
560, -25.0, 1417.5
561, -46.0, 1944.0
562, -82.0, 1296.0
563, -27.0, 1343.5
564, -62.5, 2115.0
565, -82.0, 1296.0
566, -25.0, 1417.5
567, -82.0, 1296.0
568, -46.0, 1944.0
569, -25.0, 1417.5
570, -26.5, 1359.0
571, -82.0, 1296.0
572, -44.5, 2061.0
573, -44.5, 2061.0
574, -44.5, 2061.0
575, -28.5, 1309.0
576, -64.0, 1944.0
577, -10.0, 0.0
578, -61.0, 2281.5
579, -28.0, 1296.0
580, -43.0, 2173.5
581, -64.0, 1944.0
582, -46.0, 1944.0
583, -25.0, 1417.5
584, -44.5, 2061.0
585, -43.0, 2173.5
